Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,,,,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13419,11581,0,53.676,46.324,0,0.135071966,0.357374335,0.442205678,92.81340387,100.7820456,34216.38372,537970.7591,-503754.3754,1.368655349,21.51883036,-20.15017502,4028.582266,0.161143291,294346.8965,0.73460961,9785,0.575599315,6723,0.424400685,4957,0.26539039,3535,0.592742913,0.73460961,0.656094944,0.167512243,0.630126545,0.654969597,0.53676,0.403222612,0.596777388,0.46324,0.502793312,0.53676,0.509421122,0.143743914,0.612889192,0.518464068,0.394977844,0.53676,0.729,0.18,0.1248008,0.1872012,3.20E+07,1.07E+07,5331484,95.712,84.80666667,?,0.4921302
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13633,11367,0,54.532,45.468,0,0.135891236,0.359630251,0.434138801,93.40007051,98.94520479,34214.72418,135674.2616,-101459.5374,1.368588967,5.426970462,-4.058381495,3699.56106,0.147982442,270300.5266,0.768393393,10235,0.605650685,7074,0.394349315,4606,0.231606607,3085,0.591310879,0.768393393,0.668320872,0.17593315,0.640320981,0.669475674,0.54532,0.411763635,0.588236365,0.45468,0.506170546,0.54532,0.508684142,0.147431923,0.622343488,0.529133338,0.38294389,0.54532,2.434,0.426,0.3276021,0.4212027,7.97E+07,1.07E+07,5331484,97.536,89.22666667,?,0.467108026
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13705,11295,0,54.82,45.18,0,0.142719005,0.358589381,0.433310227,93.12896251,98.75470441,34216.38372,114249.3694,-80032.98572,1.368655349,4.569974777,-3.201319429,3826.618723,0.153064749,279590.5038,0.767342342,10221,0.595462329,6955,0.404537671,4725,0.232657658,3099,0.595074523,0.767342342,0.670317419,0.184936859,0.647720061,0.673749583,0.5482,0.407287064,0.592712936,0.4518,0.506398517,0.5482,0.511791932,0.153708107,0.62810389,0.531733209,0.38320906,0.5482,1.898,0.4,0.3276021,0.4056026,8.09E+07,1.07E+07,5331484,97.74,89.41466667,?,0.468048083
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13864,11136,0,55.456,44.544,0,0.154401684,0.357795702,0.431635119,92.92283691,98.37293444,34216.38372,111806.7184,-77590.3347,1.368655349,4.472268737,-3.103613388,3923.518122,0.156940725,286670.4231,0.774924925,10322,0.594606164,6945,0.405393836,4735,0.225075075,2998,0.597787687,0.774924925,0.674927257,0.194639956,0.650940274,0.675634852,0.55456,0.403382881,0.596617119,0.44544,0.517326078,0.55456,0.518709802,0.166512779,0.632201809,0.538594758,0.393201414,0.55456,1.889,0.437,0.3588023,0.4368028,8.08E+07,1.07E+07,5331484,97.696,89.496,?,0.468708122
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13837,11163,0,55.348,44.652,0,0.146795266,0.358876485,0.430245259,93.20430883,98.05782192,34214.72418,52629.86027,-18415.13609,1.368588967,2.105194411,-0.736605444,3738.084266,0.149523371,273115.1424,0.784159159,10445,0.610273973,7128,0.389726027,4552,0.215840841,2875,0.594377739,0.784159159,0.676204966,0.189848186,0.651989081,0.680554269,0.55348,0.409989535,0.590010465,0.44652,0.51625369,0.55348,0.513994593,0.160217749,0.634232015,0.538934639,0.38511672,0.55348,3.646,0.831,0.6708043,0.8112052,1.59E+08,1.07E+07,5331484,98.324,91.10533333,?,0.45376
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13891,11109,0,55.564,44.436,0,0.151469946,0.358576397,0.429356262,93.12559055,97.85356564,34216.38372,48281.09233,-14064.70861,1.368655349,1.931243693,-0.562588344,3784.523586,0.151380943,276514.8379,0.784834835,10454,0.601369863,7024,0.398630137,4656,0.215165165,2866,0.598123355,0.784834835,0.678875252,0.199578687,0.658922416,0.685551397,0.55564,0.406500912,0.593499088,0.44436,0.513288193,0.55564,0.515563091,0.164365859,0.639160812,0.541454636,0.382522315,0.55564,4.473,0.913,0.7020045,0.9204059,1.62E+08,1.07E+07,5331484,98.384,91.42133333,?,0.45452
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14026,10974,0,56.104,43.896,0,0.161281955,0.358264694,0.428498487,93.04463839,97.65807205,34216.38372,44917.40794,-10701.02422,1.368655349,1.796696318,-0.428040969,3849.563727,0.153982549,281266.9722,0.790465465,10529,0.603253425,7046,0.396746575,4634,0.209534535,2791,0.599089616,0.790465465,0.681598964,0.204414367,0.657826239,0.683308147,0.56104,0.404049851,0.595950149,0.43896,0.527435158,0.56104,0.52191977,0.175690774,0.639968729,0.545794531,0.39353267,0.56104,4.664,0.84,0.7020045,0.8424054,1.61E+08,1.07E+07,5331484,98.336,91.39466667,?,0.4569
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13908,11092,0,55.632,44.368,0,0.149195226,0.358934019,0.428553801,93.21925122,97.67231937,34214.72418,34110.79456,103.929624,1.368588967,1.364431782,0.004157185,3722.438924,0.148897557,271972.0489,0.793093093,10564,0.616181507,7197,0.383818493,4483,0.206906907,2756,0.59478633,0.793093093,0.679772208,0.194606264,0.657326283,0.685258795,0.55632,0.410666124,0.589333876,0.44368,0.517654296,0.55632,0.514612298,0.163357352,0.639790525,0.543031452,0.38271656,0.55632,8.071,2.054,1.6848108,2.0592132,3.18E+08,1.07E+07,5331484,98.636,92.164,?,0.44432
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13991,11009,0,55.964,44.036,0,0.156760069,0.358240277,0.42751329,93.03829691,97.43353824,34216.38372,38265.60571,-4049.221986,1.368655349,1.530624228,-0.161968879,3793.45832,0.151738333,277167.651,0.794294294,10580,0.605907534,7077,0.394092466,4603,0.205705706,2740,0.599195786,0.794294294,0.683087452,0.206361506,0.664096499,0.692378526,0.55964,0.405823059,0.594176941,0.44036,0.517232916,0.55964,0.518087519,0.170634636,0.644976347,0.547748003,0.383819531,0.55964,8.585,1.999,1.6224104,2.0124129,3.21E+08,1.07E+07,5331484,98.648,92.27333333,?,0.44818
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14115,10885,0,56.46,43.54,0,0.164465061,0.358393731,0.426841384,93.07815046,97.28040573,34216.38372,36047.37063,-1830.986911,1.368655349,1.441894825,-0.073239476,3801.913101,0.152076524,277785.3965,0.801651652,10678,0.610530822,7131,0.389469178,4549,0.198348348,2642,0.59958448,0.801651652,0.686048379,0.210652756,0.663081215,0.688871763,0.5646,0.40481015,0.59518985,0.4354,0.530461604,0.5646,0.522845162,0.180098587,0.644970166,0.550984625,0.391053451,0.5646,7.885,1.915,1.5444099,1.9032122,3.22E+08,1.07E+07,5331484,98.572,92.44933333,?,0.44856
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13941,11059,0,55.764,44.236,0,0.150518815,0.358984879,0.427902369,93.23246012,97.52385053,34214.72418,32910.78827,1303.935912,1.368588967,1.316431531,0.052157436,3709.329649,0.148373186,271014.2477,0.796096096,10604,0.618407534,7223,0.381592466,4457,0.203903904,2716,0.59482807,0.796096096,0.680900247,0.195994308,0.659701438,0.687524193,0.55764,0.41090961,0.58909039,0.44236,0.519292884,0.55764,0.515110326,0.164927657,0.641902946,0.545000938,0.382073408,0.55764,12.31,3.201,2.5740165,3.1668203,4.79E+08,1.07E+07,5331484,98.736,92.508,?,0.44146
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14085,10915,0,56.34,43.66,0,0.163453264,0.358004846,0.426580804,92.97715335,97.2210176,34216.38372,34892.32636,-675.9426434,1.368655349,1.395693054,-0.027037706,3817.182868,0.152687315,278901.0764,0.798498498,10636,0.604452055,7060,0.395547945,4620,0.201501502,2684,0.601039783,0.798498498,0.685839567,0.212892952,0.667492271,0.694707958,0.5634,0.403471873,0.596528127,0.4366,0.522450537,0.5634,0.521669203,0.177835247,0.64855521,0.550779951,0.387181051,0.5634,12.752,3.156,2.5116161,3.1512202,4.83E+08,1.07E+07,5331484,98.72,92.56266667,?,0.44226
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14211,10789,0,56.844,43.156,0,0.170610795,0.358248441,0.426157618,93.04041719,97.12457012,34216.38372,34849.44358,-633.059865,1.368655349,1.393977743,-0.025322395,3816.704363,0.152668175,278866.1147,0.807732733,10759,0.610273973,7128,0.389726027,4552,0.192267267,2561,0.601498295,0.807732733,0.689524786,0.218350797,0.666415875,0.691905315,0.56844,0.402965785,0.597034215,0.43156,0.536256134,0.56844,0.525904377,0.187241502,0.648068241,0.553043797,0.393153569,0.56844,11.658,3.442,2.7612177,3.4008218,4.85E+08,1.07E+07,5331484,98.648,92.80666667,?,0.44348
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13963,11037,0,55.852,44.148,0,0.151140529,0.35896705,0.427596446,93.22782959,97.45412703,34214.72418,32863.05764,1351.666536,1.368588967,1.314522306,0.054066661,3709.600968,0.148384039,271034.071,0.798723724,10639,0.621660959,7261,0.378339041,4419,0.201276276,2681,0.594357542,0.798723724,0.681550288,0.195904804,0.660690446,0.688227135,0.55852,0.411475103,0.588524897,0.44148,0.519787954,0.55852,0.515303976,0.165590991,0.642897695,0.546119698,0.381455041,0.55852,16.266,4.451,3.6192232,4.4460285,6.40E+08,1.07E+07,5331484,98.752,92.72933333,?,0.43996
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14109,10891,0,56.436,43.564,0,0.16455127,0.358166645,0.426380973,93.01917422,97.17547444,34216.38372,32715.33242,1501.051297,1.368655349,1.308613297,0.060042052,3802.014538,0.152080582,277792.808,0.80045045,10662,0.60359589,7050,0.39640411,4630,0.19954955,2658,0.60196477,0.80045045,0.68716164,0.216113068,0.667741825,0.695181849,0.56436,0.403165105,0.596834895,0.43564,0.523385308,0.56436,0.521903113,0.17923729,0.649036269,0.55119812,0.385975705,0.56436,15.295,4.62,3.7284239,4.5552292,6.45E+08,1.07E+07,5331484,98.792,92.728,?,0.43932
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14245,10755,0,56.98,43.02,0,0.173263585,0.358146675,0.425878384,93.01398775,97.06093064,34216.38372,34795.69755,-579.3138302,1.368655349,1.391827902,-0.023172553,3823.656972,0.152946279,279374.1045,0.808633634,10771,0.608133562,7103,0.391866438,4577,0.191366366,2549,0.602607139,0.808633634,0.690581522,0.221592104,0.667298396,0.692749515,0.5698,0.401728995,0.598271005,0.4302,0.538251696,0.5698,0.527254656,0.190069388,0.649037867,0.554275536,0.394129323,0.5698,15.935,4.446,3.7596241,4.4460285,6.46E+08,1.07E+07,5331484,98.768,92.99466667,?,0.44186
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13986,11014,0,55.944,44.056,0,0.153004305,0.358841017,0.427271583,93.19509753,97.38008709,34214.72418,32786.5691,1428.155081,1.368588967,1.311462764,0.057126203,3720.076082,0.148803043,271799.4129,0.800225225,10659,0.61994863,7241,0.38005137,4439,0.199774775,2661,0.59547486,0.800225225,0.682831518,0.199460632,0.661950512,0.689217511,0.55944,0.410445905,0.589554095,0.44056,0.52103856,0.55944,0.516251945,0.167890497,0.644245314,0.547133772,0.382556294,0.55944,18.401,5.843,4.7580305,5.7564369,8.02E+08,1.07E+07,5331484,98.84,92.86266667,?,0.43776
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14111,10889,0,56.444,43.556,0,0.16435109,0.358138722,0.426201825,93.01192234,97.13464524,34216.38372,32663.47612,1552.907602,1.368655349,1.306539045,0.062116304,3799.369947,0.151974798,277599.5819,0.801801802,10680,0.605993151,7078,0.394006849,4602,0.198198198,2640,0.601419079,0.801801802,0.687302915,0.215366983,0.668238294,0.695895385,0.56444,0.403663648,0.596336352,0.43556,0.523822908,0.56444,0.521898919,0.179253987,0.649719032,0.551877021,0.386504976,0.56444,19.518,5.86,5.0076321,5.8032372,8.08E+08,1.07E+07,5331484,98.832,92.84533333,?,0.43848
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 15 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14272,10728,0,57.088,42.912,0,0.175156506,0.358151219,0.425670134,93.01516791,97.0134688,34216.38372,33696.60492,519.7788033,1.368655349,1.347864197,0.020791152,3824.851838,0.152994074,279461.407,0.81036036,10794,0.608133562,7103,0.391866438,4577,0.18963964,2526,0.603117841,0.81036036,0.691546273,0.223718147,0.668061572,0.69291855,0.57088,0.401016289,0.598983711,0.42912,0.537841544,0.57088,0.528152774,0.191886959,0.649886395,0.554722273,0.39449103,0.57088,19.327,5.749,4.7424304,5.7564369,8.08E+08,1.07E+07,5331484,98.772,93.02933333,?,0.43988
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13207,11793,0,52.828,47.172,0,0.113341028,0.359888834,0.445471762,93.46722745,101.5281165,34214.72418,640941.0813,-606726.3571,1.368588967,25.63764325,-24.26905429,3756.326258,0.15025305,274447.9546,0.738963964,9843,0.598886986,6995,0.401113014,4685,0.261036036,3477,0.584570614,0.738963964,0.65276212,0.149037909,0.617331094,0.637651261,0.52828,0.415460456,0.584539544,0.47172,0.488573565,0.52828,0.497052982,0.122206734,0.601490243,0.504634054,0.377422203,0.52828,1.218,0.229,0.2184014,0.2184014,3.38E+07,1.07E+07,5331484,95.64,85.01866667,?,0.495827693
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13318,11682,0,53.272,46.728,0,0.126872794,0.357327165,0.443949561,92.80115342,101.1794896,34216.38372,680283.837,-646067.4533,1.368655349,27.21135348,-25.84269813,3987.674632,0.159506985,291357.9951,0.736711712,9813,0.575941781,6727,0.424058219,4953,0.263288288,3507,0.593288996,0.736711712,0.657267247,0.169521749,0.631246153,0.654504885,0.53272,0.405031182,0.594968818,0.46728,0.49353101,0.53272,0.503768973,0.13632973,0.61128425,0.514346642,0.383542893,0.53272,0.85,0.135,0.1248008,0.1404009,3.32E+07,1.07E+07,5331484,95.564,84.66266667,?,0.489645
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13395,11605,0,53.58,46.42,0,0.131867934,0.358318416,0.44333601,93.05859044,101.0396567,34216.38372,651294.6372,-617078.2535,1.368655349,26.05178549,-24.68313014,3935.828735,0.157433149,287569.8935,0.73993994,9856,0.581164384,6788,0.418835616,4892,0.26006006,3464,0.592165345,0.73993994,0.657856094,0.167930317,0.626713759,0.647141249,0.5358,0.404523097,0.595476903,0.4642,0.497644041,0.5358,0.5068739,0.14075774,0.61018571,0.513496962,0.387834094,0.5358,1.095,0.201,0.156001,0.2028013,3.38E+07,1.07E+07,5331484,95.832,85.10933333,?,0.494049664
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13681,11319,0,54.724,45.276,0,0.140674684,0.359488664,0.434505895,93.36329886,99.02886973,34214.72418,153745.8704,-119531.1462,1.368588967,6.149834817,-4.78124585,3753.020018,0.150120801,274206.3912,0.766741742,10213,0.599058219,6997,0.400941781,4683,0.233258258,3107,0.59343405,0.766741742,0.669046839,0.180636188,0.638975598,0.663556952,0.54724,0.408855499,0.591144501,0.45276,0.507944792,0.54724,0.511170248,0.151890853,0.622331171,0.526506402,0.384741345,0.54724,2.145,0.404,0.3276021,0.4056026,8.33E+07,1.07E+07,5331484,97.672,89.15066667,?,0.472208332
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13703,11297,0,54.812,45.188,0,0.144468146,0.357653357,0.432839735,92.88586845,98.6474756,34216.38372,157846.5117,-123630.1279,1.368655349,6.313860466,-4.945205118,3921.421855,0.156856874,286517.2601,0.764039039,10177,0.587243151,6859,0.412756849,4821,0.235960961,3143,0.597382015,0.764039039,0.670509949,0.189319894,0.651270443,0.677995438,0.54812,0.404691536,0.595308464,0.45188,0.505054696,0.54812,0.512472629,0.155217328,0.631552207,0.534469035,0.383175451,0.54812,2.376,0.437,0.3432022,0.4368028,8.36E+07,1.07E+07,5331484,97.612,89.064,?,0.470388223
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13814,11186,0,55.256,44.744,0,0.15254001,0.358169311,0.432015763,93.01986646,98.45968619,34216.38372,152423.5079,-118207.1241,1.368655349,6.096940314,-4.728284966,3917.924797,0.156716992,286261.7488,0.767267267,10220,0.58630137,6848,0.41369863,4832,0.232732733,3100,0.598781345,0.767267267,0.672633934,0.19399369,0.650084524,0.674024759,0.55256,0.402294326,0.597705674,0.44744,0.513734729,0.55256,0.517371886,0.163775789,0.632094241,0.53575228,0.390214417,0.55256,1.935,0.48,0.3744024,0.4836031,8.44E+07,1.07E+07,5331484,97.628,89.30533333,?,0.471288277
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13815,11185,0,55.26,44.74,0,0.145105256,0.359373433,0.431055931,93.33337201,98.24258344,34214.72418,66601.95525,-32387.23106,1.368588967,2.66407821,-1.295489243,3708.035441,0.148321418,270919.6892,0.781981982,10416,0.61130137,7140,0.38869863,4540,0.218018018,2904,0.593301435,0.781981982,0.674698795,0.186226618,0.649216976,0.675388479,0.5526,0.410773959,0.589226041,0.4474,0.513205338,0.5526,0.512932909,0.157614755,0.631542851,0.535353804,0.382689799,0.5526,4.344,0.889,0.7020045,0.8892057,1.66E+08,1.07E+07,5331484,98.272,91.22133333,?,0.45486
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13811,11189,0,55.244,44.756,0,0.147432072,0.358434389,0.429831017,93.08870963,97.96176578,34216.38372,57886.36755,-23669.98383,1.368655349,2.315454702,-0.946799353,3799.283593,0.151971344,277593.2724,0.778678679,10372,0.599143836,6998,0.400856164,4682,0.221321321,2948,0.597121474,0.778678679,0.675920495,0.194518137,0.656266908,0.686918946,0.55244,0.406884884,0.593115116,0.44756,0.509130883,0.55244,0.51365748,0.159619082,0.637877905,0.541160495,0.382041791,0.55244,4.027,1.006,0.7644049,1.0140065,1.67E+08,1.07E+07,5331484,98.3,91.02666667,?,0.45506
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14018,10982,0,56.072,43.928,0,0.162360346,0.358454694,0.429072452,93.09398305,97.78888319,34216.38372,65298.38057,-31081.99685,1.368655349,2.611935223,-1.243279874,3835.47358,0.153418943,280237.4807,0.786261261,10473,0.598030822,6985,0.401969178,4695,0.213738739,2847,0.599896895,0.786261261,0.680551043,0.204608128,0.657820187,0.682186026,0.56072,0.402345012,0.597654988,0.43928,0.524800611,0.56072,0.522462975,0.175754464,0.639442253,0.542717955,0.393662634,0.56072,4.248,0.889,0.7176046,0.8892057,1.68E+08,1.07E+07,5331484,98.284,91.29466667,?,0.45782
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13883,11117,0,55.532,44.468,0,0.148383512,0.358960462,0.428987113,93.22611858,97.77107599,34214.72418,39503.53238,-5288.808199,1.368588967,1.580141295,-0.211552328,3715.21881,0.148608752,271444.5267,0.787837838,10494,0.612157534,7150,0.387842466,4530,0.212162162,2826,0.594763092,0.787837838,0.677819403,0.192343371,0.656882363,0.68350329,0.55532,0.410191456,0.589808544,0.44468,0.514800156,0.55532,0.514076025,0.16137931,0.638388292,0.54138313,0.380977251,0.55532,8.131,2.142,1.6848108,2.0748133,3.32E+08,1.07E+07,5331484,98.628,92.06533333,?,0.44566
